address,freeBalance,reservedBalance
a6tLkdzZikwhF3gk3ADHLvdp9fx7T5bvEqNJMy2KY5Xdm9h,3.3127 kSDN,0
aTM82XZDRzRFDYcRGW5d2SuZ3kt3H2bDEoGwzmXzxTGLHb8,654.7819 SDN,0
YogUeAk7c1pGxM6uaFY4zP6gz574iH4trX4dwvfuMB9EH2F,207.2839 SDN,0
a2Hz4vHetjLS7RyXUwKiwM498K3jbbvDbi9Fs5ipZDeu7oQ,15.0206 mSDN,0
YSAcqTS7ept9zPGjw2TPRKPHdmCZHQ4H77E5Wik2YJgMA6S,8.1916 SDN,0
b1Nsd4K5E4NweAheiRTAzSjz68RSrpNfB7zhRNr47k5DDYZ,565.9967 SDN,0
b1Nsd4K5E4NweAheiRTAzSjz68RSrpNfB7zhRNr47k5DDYZ,565.9967 SDN,0
Z7QZ65SHLQBgn86a7imvTJqVsNQHs6ESRztzwALwVZkyYur,197.3137 mSDN,0
arxLSCSnwUAnUjmbSQMChTW2NojLyN4qLVBKnc7ZpHJM8y2,498.0240 SDN,0
arxLSCSnwUAnUjmbSQMChTW2NojLyN4qLVBKnc7ZpHJM8y2,498.0240 SDN,0
WpZgMKwSmNiE5gptq1hzYeUz4vaZAy7mGV37xVjtcaSUE5R,206.4400 SDN,0
Z5LtfsMwRVhCjiZoSoGKMVPrj4ettjwwW1euBNXuGSFYoV3,256.0000 SDN,0
XxKj9RGgsNNebrKzTuk7nU7dUpaCYunwePP5ojTveZRGJtz,116.5680 SDN,0
b3o2yCkdkJAmT7JmMqDafVfqqq8XPAxwXrvMabx9oHJoT2j,6.0054 kSDN,0
b3o2yCkdkJAmT7JmMqDafVfqqq8XPAxwXrvMabx9oHJoT2j,6.0054 kSDN,0
b4RuFhd5XEeYanB9qF59qAvX1HRizHGWmHRMb6P3CwHbYhG,27.8080 SDN,0
WFS3Tns219zcJDdVp97EPQzuptAGpfy3aiBjY7NagWCe2iR,229.1027 SDN,0
YUXt73mJNUmeYuSzgvZZjqDnt7X1CrQGqG769eupFmu3DRA,75.6109 SDN,0
a2MFGEb6wq7d5e37GrzJGd6GsreRGNkBYMbq1u1u1kr5bvq,3.3983 SDN,0
bbZKrDqmuCY8hZjvS54UgRfTq1gjzFb5T3HSy11D5C7hrPj,85.3200 SDN,0
XdMpcmDAMfqcuBvgkUUqyenMunX3cPYKEzqssy5wbpGTa5q,124.3440 SDN,0
YcJovVXN6wRueTBMeB9bJz2jqbLjAbErBJTFyfMoqG4xia9,16.6579 mSDN,0
a5v6HeTSFuwhffgEXTX2hoKDuTV2VDCJr8QFxfrbwfmqqDR,71.2320 SDN,0
WtrJyGVTsDPtoDb5SUTpwFxNfW4vMiN6GKiRRNArgo6PmGx,259.1477 µSDN,0
ZrfAZfHiK8SDcYYmRciTXvGYjJ8Ji7msa4UHxvQ5DJsd7AW,56.0814 mSDN,0
b3o2yCkdkJAmT7JmMqDafVfqqq8XPAxwXrvMabx9oHJoT2j,6.0054 kSDN,0
ZrTtZwVwKhcKT1MSPi4UXfo4usW8mTGJV5TeKW6UEtaigAe,34.6968 SDN,0
XXf8rb5rWoJZyYFfM5Zy41VxQa4xBht3GBmeEe38s3y1MWa,4.3169 SDN,10.0000 SDN
WV3FyjwK6RcxtLmkTrQnpzwLDzYNGK36QCbdsFYLsTLniLS,80.0000 SDN,0
WHh8yGird1P1QgiCw6kmMbRpb5dTeyZy3LTwz2qVztKFLW4,409.4593 SDN,0
WapCBpKWZsXpU1j6jEheafjVp7dc297LQBDG8Rgjf8bLjRU,52.3600 SDN,0
XrsYAdEQvXdkogJbSsLDsme6J1SNQ3sTmzcMoWCQ3HNhdjb,18.3120 mSDN,0
WapCBpKWZsXpU1j6jEheafjVp7dc297LQBDG8Rgjf8bLjRU,52.3600 SDN,0
Yr7ZZDfCNm2wJCdStrQur2sLneiEQzAHudvA6Vyhw86R5Mm,14.4000 SDN,0
Zqr2JyxmAjoMDir2ehxpTuW9RKxH1w3LaAhHHdwtLdHPSyD,7.5248 kSDN,0
aNfYRHdyWkN8KzpcNtEuTeCa5Rud3SFjym1NkYeaLbtU8Po,0,0
bFKxNRNkPDu5831Wb9bhmHhCyApXweZssw5qPGUwL69TLrC,169.9200 SDN,0
Wx2QFHdYs9ARpaFMBNgfswK7b2KPrZ6RqN9s7hoYMvF8U4N,1.9970 mSDN,0
WxUKhnoUcRpKh17aPpnVUGSRA59C8D6p4Ww8GZJPQLxQzkH,478.1300 SDN,0
WiMLJ8DuKzKPvwmGN3WANZGpqXoyRrzVghJHJHFaWjgqbG8,16.0000 SDN,0
YZVCEdrZTYUuoSm6XCpt89TrfJ9AE4NfeRMkypXggDdq15x,3.2000 SDN,0
YJiMdyqoDbCmQXG2CfLcVpCofBuPQtpnoC5oWxy7zMnRc8n,48.0000 SDN,0
bHaGrfJiSZzsUDfpMnFmfe76a4GuyCi3c9N8snmNFDvhC12,502.0906 SDN,0
WHh8yGird1P1QgiCw6kmMbRpb5dTeyZy3LTwz2qVztKFLW4,409.4593 SDN,0
XKuFNrdYsMXaeDAdLgUch4PiJNiHc8hyggQBZcr1P2NnntK,54.4000 SDN,0
bNvejJdxkHfCnPsWCUnbcaB5niuLuEkKgXZAXpjJ1byXCFK,25.6000 SDN,0
bP7t3FRG4fdhJNQixsZzbMZirFcJa7w3vZ7At3rNhwfSXeg,502.4000 SDN,0
ZPCLSUFhpBdYwN92bB2qw5cwFf9qSt7FTfBbpL2nsLLrZJS,14.8208 SDN,0
YEfhCGJbybDpp6BeJQMTRHmRLCgTzWfpwLJhSZ2edrxouDt,2.2119 SDN,0
WxUKhnoUcRpKh17aPpnVUGSRA59C8D6p4Ww8GZJPQLxQzkH,478.1300 SDN,0
XBD6pyyAF1Tr5YvUc7kdHRcxeRdxYZpqrfNvLnD1HJ8vzNH,6.6907 mSDN,0
X7rb8vMnhS9Xnkh4ynsKsTsm2DNejnXN1eGwq4fJLbpQobC,95.0000 µSDN,0
ZhS4d8N6c53anQLEQyNmshdrT98huSeFZBqdQuAcd2JfQAx,1.7343 SDN,0
aKiBNP4UW6TMUkgD5wL2e7bXDLgaDTcnstCVvrFbxRDCK1J,7.6145 SDN,0
WdanTZxRhKmhPepwguavSZ8QDRCU62yzJDNkxQZjv6yyQCR,1.0278 SDN,0
XLUAdNxEmwV4WXfJmYAeJproxkBmiSgJyPpXvJvVoFFWBJG,10.8000 SDN,0
ZM8Zdqx9mpYkhhDsTK7zD8ZTyTcBZHa8t4DDXfgsNsKQxTR,251.1899 SDN,0
aZaB7NbEJv8DcCE6cTrXxNNA7oy5M3ujx8Tq7ip2dLxtEKE,1.0000 µSDN,0
YtPx6w44vah9ALGye1R6rdiZQBVD3f7YkMYr1AERSczsBXT,201.4244 SDN,0
WtvcGRxXKhkn9LethjBLxvo43xyz9k7iNfcB1UpmE7niUm8,50.2400 SDN,0
WtZp6bCnDLW2BfG1GFsJRy4XgY549RtK2L6YN5RGXcWHa6J,59.6960 SDN,0
WdanTZxRhKmhPepwguavSZ8QDRCU62yzJDNkxQZjv6yyQCR,1.0278 SDN,0
Y5E7sxaWTS5VNypSzwLrieTydKfPzYHXLu2wKHfVzGQ5MBH,193.2918 mSDN,0
a5pUsNedKYkckY2mNpp4BBFN8RbcVa2jhvasnWXbuGicBPc,1.0164 kSDN,0
aWcqvE1Q7ZYr8HhVSSsnXFWCTs3VF3iD9Zmw28ZFRgUP2eE,8.3542 mSDN,0
W11DNEM1eW8mnam5YB8q3KrV5FBEXG7DEhbVaSU2J61XY7e,101.5632 SDN,0
Yfr3tCDV4qAebDyMuJh8zouqa6bvYXRQ7ED5DH7e2YGbubX,486.2001 mSDN,0
aorA7yEEd3zy7r6ur6xVcgNTPZ38kcRWkdpKMEpjRzBiQGZ,298.3236 mSDN,0
arxLSCSnwUAnUjmbSQMChTW2NojLyN4qLVBKnc7ZpHJM8y2,498.0240 SDN,0
Xr5zYNHq4JQNMsyFPHNwbKdejBtg9cHJdm9smTkDqm3JW1Y,1.0456 kSDN,0
ZyFHkVkq3JPtnL1UGxiYzFRNaBEExi481zFDTMyorCU1q3r,3.0999 SDN,0
X7nBaiHKMG9pDVhxg3mWG4CH1xhGyjStMC52nT6FLMNkW9h,998.3218 mSDN,0
XcFeDsMqra5Kijc2AagpNtm2VoX2dmWD9CiHvPFpvyuKJNF,38.3350 SDN,0
XcFeDsMqra5Kijc2AagpNtm2VoX2dmWD9CiHvPFpvyuKJNF,38.3350 SDN,0
XcFeDsMqra5Kijc2AagpNtm2VoX2dmWD9CiHvPFpvyuKJNF,38.3350 SDN,0
XcFeDsMqra5Kijc2AagpNtm2VoX2dmWD9CiHvPFpvyuKJNF,38.3350 SDN,0
a9kTLj5mXSxr4pHSfm946HHaxYCz4Be8YdDxRQq4znX877i,100.3000 SDN,0
XcFeDsMqra5Kijc2AagpNtm2VoX2dmWD9CiHvPFpvyuKJNF,38.3350 SDN,0
XcFeDsMqra5Kijc2AagpNtm2VoX2dmWD9CiHvPFpvyuKJNF,38.3350 SDN,0
XVjNZVp7qTj9v1Lnfka19J3odM8RHdsXnmZmsfhvfGFPGyP,10.0199 kSDN,0
ZxJaQWh7qHnAQf6jrawWgDqra5BXUdDuRzGXmrHWpHjQdXH,998.3288 mSDN,0
abGR4CEWwraMgX3ESL9BKQqH1KipqEKiE1gGX2aaHjsUibp,53.3520 SDN,0
WeYLwyQ3Jbs1gkGkouMgY3w9Nxy7b98nZEfbiRpPU4Q9CMR,122.2400 SDN,0
WeYLwyQ3Jbs1gkGkouMgY3w9Nxy7b98nZEfbiRpPU4Q9CMR,122.2400 SDN,0
YMPiuCdTdcEPQ2kU5YRqqcpZtrVvmLeFtmh1SoAR31Mr7zi,202.3899 SDN,0
Z5NR731vgrUYi4r1x3hsrAwL8T8vgauzZch4JmWBQPZH4N6,120.9000 SDN,0
WHeZsRyH7xYRvBk3SA932mV3Mjaszq7CtqXWasg1NKYCA5G,339.9000 SDN,0
WHeZsRyH7xYRvBk3SA932mV3Mjaszq7CtqXWasg1NKYCA5G,339.9000 SDN,0
W2YsxXCvLcosGsu7TQZcvUGqYiHHRHpXRVpQLaA5ZXdahL8,46.5000 SDN,0
WzexzYdsuLFjRVfG32eRc8PtNakR1doKm5oVWRXuRmsEYie,341.0000 SDN,0
appffKDuwoJ2KTuVV7ouy3c8AFXRYXBtbMsh2cae3W526Xy,99.1915 SDN,0
Y5T7PZZRJkPbokxb2ULR6SfUWio6x8nkmZR4GBnp6sXZRao,29.4099 SDN,0
ZuTqGM3ZoheJ5N5YyKwRmyMtRUgdqJ2EjgJfKzf4L3QDeMt,89.0000 µSDN,0
X48UHJray6RfGvYisXA94ciRfuXx4sX5jKzyGDR157V9mv6,1.0024 SDN,0
X48UHJray6RfGvYisXA94ciRfuXx4sX5jKzyGDR157V9mv6,1.0024 SDN,0
X48UHJray6RfGvYisXA94ciRfuXx4sX5jKzyGDR157V9mv6,1.0024 SDN,0
Y5T7PZZRJkPbokxb2ULR6SfUWio6x8nkmZR4GBnp6sXZRao,29.4099 SDN,0
X48UHJray6RfGvYisXA94ciRfuXx4sX5jKzyGDR157V9mv6,1.0024 SDN,0
X48UHJray6RfGvYisXA94ciRfuXx4sX5jKzyGDR157V9mv6,1.0024 SDN,0
YD1pj3DYoe8wcFE6taJieUetvBkzu6c35vrWNCpNBovtydc,262.1000 SDN,0
VwpWFUVdZgmQ5nj5RXNx3q4Vc9mAYA62SmB8NFdbirhXqxy,1.0061 kSDN,0
bYNG3bXQQbm1WhPU22cwBcABrFgwxySY4ZMpUaRS94zNG4b,4.0000 µSDN,0
WTFEWj8xL5Wrbs9waZuQLUyMytzGS4eFHP2oLwgavBjPCR9,996.6544 mSDN,0
bTwrVmydaNGb5fNiwoneenFXSzun1Dzs9JySikkQSbfMjhu,623.3119 mSDN,0
bTwrVmydaNGb5fNiwoneenFXSzun1Dzs9JySikkQSbfMjhu,623.3119 mSDN,0
Zptkod8GCFXy35bs81hGFvFRA2N3wmfozRRWDGAYGXTVxJs,3.6889 SDN,0
Zt8VZuJowZeCzFayeMLz1pi7juaCgmQyGaM4fd8oVbcepyd,19.9833 SDN,0
YHcqwXmvxmuHr86z8AN9j5bFGVMRXkk2UVp1oJSgeT5y6js,40.8100 SDN,0
Y5fvMZdeeDyoUPNiHVwQwneUc22rk8rLhKgdjD8katGVzQG,1.2482 kSDN,0
Z1uZUWfELYgHNsSf8C9CmdrxyRzFPAjHSYKoGspy2r7Know,392.2449 SDN,0
WDWz2Z5o8E4EdT2NS9QKUTiuW1gcSjkzsjY4nmWMSoiNcbi,12.4000 SDN,0
Z1aSJcrKsYKUttC2zm5rkoCJv6pnMUGFbHwyYDP6r5Hq2Vi,198.3174 mSDN,0
WDiLeJQ9fxxBKxD84SNrEirwMjAp7yXwK1BZu3k4J9gcdNv,20.0880 SDN,0
WKBjwCHkU6QRm6K7bbkPnXUGdZAz2QaXBbpPANJSgrYtXg7,85.2500 SDN,0
WShtUms4inUmU3jzH6SXhqnJBXDAfFEzZiLRNoe3uKjMBLN,254.6504 SDN,0
aqcdVPBMrFYFHPaw9PrKXCHjViTcCBapiVWs41X79DdNA71,4.6094 SDN,0
XAa68r3GpYzqDkDxgZAFqRqkpHkgrxmTxWjbZgSgUidxRo5,1.9840 kSDN,0
ZpseoVikPLVMhEbjLaACzpSTqwnoYT73Vt5R614LX6hDHk4,81.1989 SDN,0
ZpseoVikPLVMhEbjLaACzpSTqwnoYT73Vt5R614LX6hDHk4,81.1989 SDN,0
W6gSSWsph6ge3dQkoBcQMkfN5VXmQrrtp8TBgYsSDqPNnEN,72.5844 mSDN,0
XpbaNEdrhLq9bQQ4rZyunrsMKJigTZGb9Kj489J97eK53gE,46.5000 SDN,0
ZkrtuYVfq18gqspyzZmu3MoXR3V3eAMr55yt7nh6ogpGPNx,325.7383 SDN,0
ZkrtuYVfq18gqspyzZmu3MoXR3V3eAMr55yt7nh6ogpGPNx,325.7383 SDN,0
ZkrtuYVfq18gqspyzZmu3MoXR3V3eAMr55yt7nh6ogpGPNx,325.7383 SDN,0
b23uWFwfy7HB8zuFicL2XJT8fBmAbccfVb3AjAe7fj4EBbx,280.2400 SDN,0
Z1uHkEjubYG88PSgu2D9WCrU6XCXdTzUbd5UXKALexrC7XD,132.8040 SDN,0
XAFcbFzyYGfGAD6GR9yqyN6CeaQhzi18PixPHKoZcTuF873,109.0051 SDN,0
aX2koX9hHn4zhTeLwa1fd5TxMHTZ51FTUptzFUYiFyYu2NX,10.0467 SDN,0
ZsmiaLnE88SP5yihaHdYGAGDvy1wmpxqUjkv8C9tCz7H27D,996.0000 µSDN,0
ZsmiaLnE88SP5yihaHdYGAGDvy1wmpxqUjkv8C9tCz7H27D,996.0000 µSDN,0
ZqCP2EnbnrDcr7BAu8w1xCUTqPHVYiLQq7xCDPveNnkttWu,14.4172 SDN,0
YVLCbxbv2V4LyLQ3nQ1W6mVPFcRL8K6xPRCL4AgD6LShXPo,486.4000 SDN,0
azJa18p5SNDXraaButZSp8SjPhGxneV9hdePtLVMEGs4b38,18.3132 mSDN,0
Wvh2t6nyDrqZVr6bHvG3rURQqqbACCstmgq4Ec41Yb5gbHN,1.3406 SDN,0
Wvh2t6nyDrqZVr6bHvG3rURQqqbACCstmgq4Ec41Yb5gbHN,1.3406 SDN,0
WXVnaGtiKbSXobQjJ494H93nNVAW8WpLQVN24SzQgE1FSBM,263.7280 SDN,0
ZLm8v5N7kYrTkQMzcNYoMzZjTECe1D1A4Vad84uL6ab8Z4p,25.9166 SDN,0
ZgmZfRXubSRKim3bH8rmNChy2rJ8LoTEE8hfRxMrrowYULV,6.8856 SDN,0
YoQpYFqsAWTrprtScmyQBqVokbevKx2ZLJkzwFDqZxNgLyX,60.4000 SDN,0
YoQpYFqsAWTrprtScmyQBqVokbevKx2ZLJkzwFDqZxNgLyX,60.4000 SDN,0
bC4ZQYpRYoQKSnsfjpvGz33TPv3Xg2BpH36wShD6zhFArjp,490.0643 mSDN,0
Xz37iiVRyYUgUNPyWFC7K8TD6ZCHL3Xvgz6F64ji7okSBXL,289.9200 mSDN,0
bevLHGyfbWDqJUYRbsMmSUhcoU5VJAS31DF7WgPYfQWK2KC,998.3233 mSDN,0
WXVnaGtiKbSXobQjJ494H93nNVAW8WpLQVN24SzQgE1FSBM,263.7280 SDN,0
WDUkoYRrhe6sH4UHPKgodvRbw5KpSuYLckxRukDbhrZ6FfZ,998.0000 µSDN,0
W8jFUWGVnmhbeBbhWbTyz79vfJ1J15ZBvhDvW2rGtb1jn3u,158.5563 µSDN,0
WXVnaGtiKbSXobQjJ494H93nNVAW8WpLQVN24SzQgE1FSBM,263.7280 SDN,0
WJgZ7qAkXXWt5jLHf92yC9CkcxTmxxWNC99f4hpgNBPa7Ld,2.5904 kSDN,0
ZSmdbA1fYATWCBkLk659M2eqysC26jAe7iHnzPB7WqL1kW5,9.9983 SDN,0
bQGeNGFYv21NwPTBQmCLvAkDHz6us8aLsK9NMABnkbeHvw2,6.6266 mSDN,0
b8g3nvhTmdXKzXrWYH8PJEoJAYxKTJhYMbmD24BQKxYLzJ9,3.4272 mSDN,0
YdsHCvc9LcfibJNdbHwWqoa3L6urhws8KWJ7TyfZ2uZj6bC,3.6000 SDN,0
W5tGxtGzQZgBGSaeZcoDrxNNpvpegDaPamydm4hmW6HXbny,29.8000 SDN,0
anZxZ5pHfjSLhCxe11HQKh5vbvto9YzK3S7DaE3L8FWpmKH,22.5000 SDN,0
X97eJdS9S4ZuzrHtvuVA1w5RLsba7TvtTFdLsYUfEDzzwe4,29.5020 SDN,0
YSKjTtUVPEqcWZyrHMV8HniKPT13Ki6mBReqADZ12f6ioRy,8.9116 SDN,0
bL8UPg7kP9k6tHJaNbNMpqjxRPYkQHuS7SsEvmCFJWiydG6,1.0656 SDN,0
ZcqAgzXBgYCbo5vtSKgtjCxwUTDzWZKdUFDDWz9NwRvogw8,168.4192 µSDN,0
WXqdy2MHbyvyNmPzFPH9ViLZ8aJ3hd9CpqnWUwBcBNrDw8o,2.1456 SDN,0
aHNyiPymMyQRBZBj6FDVqtGYS285TzKyBXq621xZFfL5dF8,34.2700 SDN,0
Wkux7rGxWQ4vdp3pHAFZ4Nx1Vv1sRcfMVKjjk6tXG9e5oMz,4.3200 kSDN,0
ZHohtdoNExKo8YedVtGvwT9WxsQNKMkEFqTCfynvFTUu8tj,995.0000 µSDN,0
a4w9rJcfSKzFqNmVJCbS9LnWUjaR64DjQrJMEvScfvcYwqd,89.9970 mSDN,0
WDVRFfTuxkGCfzW67qbqrYeCvzhW4j82My4gBUejYw55krA,114.3000 SDN,0
XQQPiZFWYhgu3aUQh4HwpdZMrfQ3fERqkp1iD9ef4PuVp6n,48.6720 SDN,0
Zjity4S22HAZuSpUdHYm7KMX8TyfJAV866pArMx8MLudoQY,49.7100 SDN,0
YcQejfuj5iEZ1sqCpf4ogjpQswHGY172ysTddYzxVtJLqj5,1.3448 kSDN,0
bQxDd9NJdcj2DRnLizR58pZCuYbJaxYu9Xnme4J9SLP8w99,60.4000 SDN,0
WQhBWNE1b5FdmvtPDQiCaeYZwMg97mzB2iPJTBjTgCmqiQm,1.3797 kSDN,0
X9kZdL122LSoZrjykxD4Y9M4Vk88sfkGuXfcaqZGHwUrLjt,213.2190 SDN,0
besU5WrVZVvgQAmg7yTRdEp2bHAQbNeMKPGjPxidCBkkxGj,60.0000 SDN,0
VwkbWWcWdVgYuYhAnJYQVdHEDmHffDkKtL7BcaQVXaFQf9y,7.4088 SDN,0
XtuYvRKLbAgWpU1Qbv9uacvEGTJhZWZmxCkXYj7b869SYL2,57.9772 SDN,0
bgmkkfHnynAwgqPUGv2X9DqfbNjaYGzap9vBLM8fWkmP2mt,17.7986 mSDN,0
XkDkRwe4PrS8MqQhq9RaBxYtoAgBVxgQzPAZYV7Yp2B8rPr,30.2000 SDN,0
YT2PKXjXMrGSiubaZDHtXtwXYJ2s1C67wRGQupB6drB81By,17.8500 SDN,0
bevLHGyfbWDqJUYRbsMmSUhcoU5VJAS31DF7WgPYfQWK2KC,998.3233 mSDN,0
b4a5UW5xvuyGnRFAYVq85Gz4NtD9VP7YgiuRXcQP7RgT3Kw,8.3693 mSDN,0
b4a5UW5xvuyGnRFAYVq85Gz4NtD9VP7YgiuRXcQP7RgT3Kw,8.3693 mSDN,0
at6DHhLZtA2fa5d6UpYKi5qVuiuGEdccYpnHxZAYrA6Sx5q,503.9999 SDN,0
aLejKm8uePuwdqXNZu5Qpciau9uhQGRAeLcJ1U6jcVEeFZ2,7.5000 SDN,0
XB5xSKrc3uiXur3Zq7SF1gU7rF6KSvB7LMsKnmWt1rGAhf7,3.9983 SDN,0
aWRzA3KuT5aZw5BEfPQaFFC62zEUpuEXjgPMyceoxvogT6F,504.0000 SDN,0
Wfw9X3BZR1LDNyTGpe91AfRXBgVu7KeWC3sia9TKUNrLLyT,3.0000 µSDN,0
aUe5wMbyRzx4cszcJKUiWomEwuJaCLsg4xeUnVxLTDwLULF,240.3499 SDN,0
ZC3ZMx8i6XK1Nf4vQGeKomEdGvEx8LyT5hYj63yjcTqCmUV,396.8000 SDN,0
aevUBh7GS6coAkWrCrTz4VEmqGvCkHwE8PDQtAwyD136h8y,479.8463 SDN,0
ahPRpxrHyYrMmn6LqpbS4dvEtbABCtPxRPQG3reFDJZnow5,69.9984 SDN,0
b1nCBLytvnGfN8L9ZBTQ2dFbTJnTotWvdKjxxsDDQmfXyDk,8.3061 mSDN,0
Y53ePe3TTw1Xjw5XMfrALb81u6Z8Q1ohDud7E4pVyyCTh79,498.3269 mSDN,0
b7fyr8GKMYRbZSTd54ceHn7AU7ctXEFz7GCe72duF6CsvRv,407.6640 SDN,0
YHy8Bv1DXGjuTBeSgLdyw8h2YyzyRRwfym68LtJpyZUD961,246.8480 SDN,0
YHy8Bv1DXGjuTBeSgLdyw8h2YyzyRRwfym68LtJpyZUD961,246.8480 SDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
YfDzuD2xUAkYCmfRTE8KYVaDabUf6YM7UT37LKKeDuhDJTM,38.1920 SDN,0
XVzuFZerHqrMbcELUt66j1f74CSRLWRiLev8PKScYHnWr6X,6.6137 mSDN,0
Y1eVxY3k1d6XkZMv35vsRgg68AgNSsFNQmspYJtqUgRvCRB,6.1200 SDN,0
XbNNVdPsYZjAKyy1QLpexjB3cQETt6zzQTcLy8m6RHLHhCP,13.7700 SDN,0
WYdCR9KThcTGLVxWGFJcP26qFGy8Lptv4EUBqR2LajCtvH2,153.0000 SDN,0
W11DNEM1eW8mnam5YB8q3KrV5FBEXG7DEhbVaSU2J61XY7e,101.5632 SDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
bgmkkfHnynAwgqPUGv2X9DqfbNjaYGzap9vBLM8fWkmP2mt,17.7986 mSDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
YHxNKMzFPHRHPz9TaHAd9EkNyjWAEWdpfeUMrMfuNDQV52r,61.6423 SDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
ZubqHJyiJ6jjJGXeBz71cYj5CSnBKCHKcJce7aoTTQQ1RSE,102.3442 SDN,0
arxLSCSnwUAnUjmbSQMChTW2NojLyN4qLVBKnc7ZpHJM8y2,498.0240 SDN,0
YFpHSY2NxzqPPoqG9LwaDUBMYCAfSg5LF6b1kFU8axubZPp,1.0476 kSDN,0
WGPYwmcvnvSQUsLxJkUFENSvkA5bi5EMVk5gaz7ACiSSPrp,4.9983 SDN,0
YHxNKMzFPHRHPz9TaHAd9EkNyjWAEWdpfeUMrMfuNDQV52r,61.6423 SDN,0
Z9xpwPpnw7nLQiNctJGZsNDMkvmXrui1mcNJPjH9FaWvsue,169.5600 SDN,0
X4UaZf2riv7rykxnvoL3sowgB2L8vrU3ZJhWvpD9taPawH9,131.3280 SDN,0
W6AbgMffmQcbHHEVY2hsyZGhwhzJno86bMNDWp7RZ5H5VQw,251.9050 SDN,0
WAj6JL5MTaTCvqsEEHShJtmyt2BuDm81FXRp3iq4wWr86k9,567.9319 mSDN,0
ZKp227b6B1kyfY9L8JDXvwJ584nBV9fvywybtg314qBeHdq,96.6237 mSDN,0
arxLSCSnwUAnUjmbSQMChTW2NojLyN4qLVBKnc7ZpHJM8y2,498.0240 SDN,0
aFeR3AEPamFLB4csPLCtJPgiT4rEwJTF8MRA1StFv4dPdGZ,1.3121 kSDN,0
bcBB2r1up27g5ebK4Ld7Zjg8nx32pPLdEzQmEuTYThtWDon,486.4000 SDN,0
arxLSCSnwUAnUjmbSQMChTW2NojLyN4qLVBKnc7ZpHJM8y2,498.0240 SDN,0
af5aiqsswKnXUnqn8xiD5HCzZiSvGfTmvpuk3zVAaiQeryc,48.3298 mSDN,0
VymuofSe3NrqqkmX8WW1oxnGDoex6EHDHgNmnAm1SSCahAE,1.4769 kSDN,0
bNTxJqHbZMhbJ5EDwDhJTP5DbNYTtxHHuMM6Vq6txezCU22,20.9780 kSDN,0
VwpWFUVdZgmQ5nj5RXNx3q4Vc9mAYA62SmB8NFdbirhXqxy,1.0061 kSDN,0
Xfsv2PpvifgJP11H7Bz6mspuoingj89fYHY7hBWjXX3zwwu,86.0018 mSDN,0
YmLZNh3h8EsiRcLWadKa4VxmbLQevFD6xBc6nGa4zzHrjCV,72.9599 SDN,0
ZZNfccw13TCUSQAyP7Btug66tEhCVM31xWic9YMLqM3M5vb,1.3383 SDN,0
bMo8bken6jEPfMb1y1oACo1pDDwa5d38RfcGhrzfNhGxJQi,163.1862 SDN,0
YuTsdfuJvVoZ9gowr12VkSvddQd76skiNLxQh4SC7CPvKhv,3.8304 SDN,0
WimN7JZbqVxx2hg5wL8AJ35VTnfbHFdMkKc2u1WL4fm3mjK,120.3261 SDN,0
VwpWFUVdZgmQ5nj5RXNx3q4Vc9mAYA62SmB8NFdbirhXqxy,1.0061 kSDN,0
XCrqLN67JCv8K2T3NKrfMdpGuZUoouEEmnWaBQgau4ZFTaB,9.6659 kSDN,0
bCyZqAsia44rhApjUmJyqvnmq6MyEBcVSGFpFZo5ftgu6s9,82.0800 SDN,0
ZXkDksexkvmFq26enWDhSj9f7xxbTd33XgG2c9XgABWpYpH,861.3632 SDN,0
b1bQqH1HzQ9Y6q4eun2H5rqqL883Fp5kUHVxaX56FDMjCXS,149.2828 SDN,0
ZFyQgAJNPKW167q9chZ7Pj12xLbRbJfNo86SvV97MM1J2ya,1.3967 SDN,0
ZPsNwgVwv9cD4NiLP3R6UYxHWHqcqyWfhV1DAEsR2q1DUfk,2.6198 SDN,0
YwMeRRkSwii1DMvGo8S1DHw7zyrPfAfUKuUPWEsyc4VQa8V,798.3694 mSDN,0
YSo6X9pttrKHYtMSKuZGmd566ESitV2r8Csd1JyEaSBLfND,398.3188 mSDN,0
WuNqobHuMtjiikKzHDZDAJSSXnnpfnyNSftD9VZQuom1WB9,1.0916 SDN,0
WuNqobHuMtjiikKzHDZDAJSSXnnpfnyNSftD9VZQuom1WB9,1.0916 SDN,0
