transactionHash,ethAddress,lockedEth,lockDuration,plasmAddress,plmBalance
0x7d76ea94b7f84145d8fa475823c215603f8805e8b34db97c5a94179aa7db1dc0,0x2cBBD4a2C654f0C35b9De7eb05eB45DbD1C06dC2,0.5,1000,VxSgNDx7441KxN4RR5Z7dJ3MioRCoZsYN2pwXz4imbk6JLr,125600
0x13d96ba2a91b0b693174565022e4b49415deccde112a6bbc317bbe470e653685,0x26ec913e5816821186510a08f1Ec3847Ac851086,5,1000,a7EEBJoe9aCPi21VW7e1NE9vaRjyseApNU6ThXfEgM7ZKpr,2019200
0x722c8ae130e483f68f24066cea614280b57e9bc4541a0ab8c8099b16b3993f17,0x26ec913e5816821186510a08f1Ec3847Ac851086,1,1000,Wm3RN6xz4hZjkWeGP21ZMZnVhYc33YvyBwW6w1me6MwRSru,4154799.997
0x1a16e7d8fb783799e2875c8db32ac6380275a7d534dca6d49965bd90c5dd1e87,0x23dDc5Ee7AD4E6b2Ad0b7b8F878A6bec5b037f35,1,300,ZnpeFV8gyapxJSQJRiEPfgeNKJdi8LSFu3BoomybTCzYPf7,1695596.999
0xb63377cc5038aa10ce757ef566ea5d2774dff19a17709392eacfa4ce22039464,0x8F85F115cc81aCAE06aBC5c622585895E71b3fBB,0.4,1000,ZxsnAzFJG5UUNHAWvHW26ssmdrjhDSM5F19PTTnqqWiWpd2,99840
0x0e73528a20d4865e614a7cb93e669e71c151ea1b31055ce04aaee794edeeed06,0xe084215745b984385f3c83f5E698eD9d5008E340,5,1000,ZNtSaTfyx2KLP3jvX15kzXD86VfY41rchBTHDjoa4T3cPra,1280000
0x26087eba2b488ac62e0c934f6fc330602829c8d606edbbfe2e357dfd030f52ff,0xe99b0559D4BB92C8fAe944F50DFB076dBD4B211C,0.1,100,Zem7AR93LufxTvvMihvbWEQBxLWvHXfccpFxmqg4tEwo72n,23550
0xbb350ea27eb67ef2a2400d488bb58b653a807b73fc2a4282275baf4319d5f3e0,0xE048C1F1754549029B80286622301aeC5DBb0bcE,0.1,30,WVAcdFAMnn2n8Q7Sp9cFah4QNnov7t6mQ7YrjSNoKucHXnx,376.698
0x7231f623e080a32a7e5c8793b322e8eea8e5df45c1f6491bbb8cb975b7fde1be,0xDaD289Fa513eEf146ed95aC4dc1896031462B9EC,0.8,300,XGaYGGXaQQMuN7XxT6VNb32U4TWh5K17ge33wDsMcSD5UqC,45216
0xdbde3045afef8f0324c1d1e8eb6c9f16479932f33d2eb3f533206dbd14e4c72d,0x5e8E7a1e4b919C4548085bc8E6a3e8aC254F14A9,1,1000,XDerzK7QkMCVm2EPGqPyJca7rLZMXbHwbPdrXAhgyJSZ4kp,251200
0x030d3286187d7266b2a3eee4de7411a89e4f196a45c83208c42c1cfb4ff33c60,0xa5A57905468C80daB05432f6244365D6c0c4a89B,1,1000,YSP7ajinxkB4YHw5Tbzu1QtGpsGEh1TWoNCaVnJFUoo3hZ1,251200
0xe0c5d3cb2553207eabaec5e98f18a5cc81f1d956c32b0642df2cfa68517dd5db,0x0149e60B2a496885508AE5317F4a75539CFd0EF0,1,1000,af8ifJ3EHazSyY9RhXkdgE3Uva44bUDt3HJLhJzzFqUorqb,6278400
0x0b80cc4446666a933a2ab5455146d3399d737c534ea1e7e4811dd8f3ee93e58c,0xEA4B5A6169333b5b92677C8e6151Ca1bC1891481,0.03,1000,ZNjoKPamqDa3EJwi5uH15dBEGXhdwpSwA9e3Fz9yFiHi44J,7536
0x395d7e4121db2c8d6b4e898d1a68861d45b2b0007f2941d1cde6f7d10803fff6,0x5f97cE2A05A72a873C99ADbc3caD7439b5cbf5BA,1,100,av3kHvDgaLGN3DgPx27bnny8TaBHjEVm86142JTbiJJxFzC,78500
0x411f7cff9f4591254d54d7ccf1687865888357d6ff6ce004366cca8a337eb582,0x550CF5a2F687257635BBe85b94E867d5f1afD031,3,300,Vz2bFmYgZfiWUb38FLzxuNa5usa5fB9fiyb4D87JszEnMaU,169560
0x2ede7b1fc33f616c151a3bad3d6d1b4ce78bd995bc84d4ddc5734b7908512450,0xC839C04d85f578704AF403D57aB68BB7c711aBfF,1,1000,a2cs3P5hpe2L1MQhDCoDgYVFA3sd4jE755k2ZpaPkh3zdco,251200
0x9c21c2ce33132b89e7b84e3165d05c6ed716827cfcbffd882cbde9936feca490,0x97D89390A4b486Da774953eA0799Bbd30eBA30AA,500,100,Vz2eppj3TyuVS7ymisrgryfzr5vwTmSVAFvp341KnvHeyhz,32970000
0x46b21a4e4fc81993db79c39b37785a004711b529f5ce22baf460f1c082dbd7dd,0x5f90e3b398C42A4D9DDb1937D8358c79fd04de8c,25,100,b4fsS9AzvGYPKBJjRpMjyiiDX9Rjod2iHsdRrVA8xgzAteX,392500
0x8624317c11844778c4f072405ac16c8d14455d465d13530ee499594daeffd4ba,0x0Efe177d298c8348CA584413F0093BC25609859C,0.9,1000,ZkVQvPC5HoSKkmgYq148SxdC7szdDeoavCSEPZKj9WBN12G,479257.994
0xbb2c5f86c6453d7f5f20ecdbc859ab4df644e93c5da4549f92c6d2ae603561b9,0x15D8FD2653c10Faa953dF207a66bfb58AeE9C95e,1,1000,ZZimuayrGwqnV7vZixeQfevMsBg1EQgiX7DpohMm7gCLyfy,281000
0xdd2ca09e56c9866aee86bc7c971c920cbadfac5d5a83b42fd6a87b43d5f3a5fd,0xb6912f0137cFB4c730A1652c507FECaDaE118E5f,1,1000,WrC4hNVBfwvJJXEyhUypR7t3ZF9CMUF758bPSKXYneRiNwN,251200
0x2850b9707de4f12726e0fd64afd3c5a2cf67566448abd61299700c8f543fa381,0xc1098D3cB79FdF686f8E520B7449ba57b14D4E33,2,100,amyZumbqw49quQLaJsvMYEv1UWJauXbx1qHHC67JSMS9RKY,62400
0xe9294258025b70f5596c8f699b4fbbb567d0dbd6aac4e8ea5f038087b45dcc43,0xf5dCb2a47f738d8bA39F9Fa2DdC7592f268a262A,10,1000,ZqV1BxbxPw9rAQvFU6c2ajTFPQTuMXaNgcvrn1qYX16NxnB,2512000
0x6f34552a084c98420a44b1b0843852dc0134c204276f15e360de9d0028de1410,0xeeFAa650DAAf9a10341D110e4a52189D4Ab392BA,0.99,100,ZWpGVSbccDy8zjLDSkuiQHeBDRM1f62uGenDCMJXj5TF6NF,15444
0x6c1f477d4302e705663eef26bba1e697a1021cbd90bae3c68a8b815e7e3a664a,0xBE7C7377Fe3AC9f7E8942539D8299526E9590b82,4,1000,Y7Y2UHEbWoBHmk4DB3MuxXYwVwSZqy7W3UaTRWzpuTAh7Wk,2995200
0xcd8e5cabf92dcadc1465318dcb6b493f13c03fe32bb6d78fc20aa7b1f588bb6b,0x2b404F693FaB1a348cc202f2bF0d30B61eF845d0,1.93,300,XUfYuf96taq2doRKPeq86GronBjprBMtfeDi4TGQJruHr8C,108388.8
0x17feb56232b1444f87a99dc6030449ca51b6ab8186e12e63092dbdd1ad3a95de,0x8342c75B649ed17206F3801b5aA6116522bDc07c,0.002,1000,anfhLgTVJ3nFXsbtoe5jhaa44vEPguidwdoAiVfKjrVbb4w,149939.2
0xe43680e6cc27e16e50c0c7cb8e6a1764c67ff545fc1b0765b09a93e8fcf6a542,0x1A092501f55B6A4AB7287346e33c288786AB1a54,1,100,YRw9UUWV5aJ7xUxMbzr1MYjrfRKaZ12Z6zaUkdf18cmsz1G,31400
0x24a54eee35b7e8abde905659a153d05f606b53415970b98b20df8d760b7f31d7,0xB8c04c44F59cfF3dDdaC1573C0b603158D9CfC1f,2,100,VxA5RtNN2dgeyK8m9k8TWRgdqdtv6w93GnoTz2AsMFwrnSF,33200
0xe3fd0a153b3c2a5981d4b168f718ec6a8f20bcd100691c5349e7153d932df16d,0xB95DC5fef5aa2aa7Dd1F21b7979901BdAB290ae5,0.1,1000,Zjs3xhkM348T9gb9tYrBfmgTJBHiE1CvHxVzs2cCCNYeRUN,152640
0xce0af60ee16f873ed13eafe8d3149308a036297607c2b0949495be66ce05f778,0x50b42514389F25E1f471C8F03f6f5954df0204b0,10000,1000,ZnVTTLGh3dmBf7g3e3HGoE6aa551m6tCv4vFwp7sXjDAvgs,0
0x734930250265caaae9544e155c567f997ef0c834d4abbca6eff119e4a3532539,0xDdd4D4c17971dBfC6FD781c3354DCaa7757a87eb,20.4,300,b75k23ULgwg2Pu3GEYAvY3L9uJYeurdCC4pdQqivbfjwf2Z,1153008
0xdd5b6f0e4e506219dbe7f8f04aba3afdeaf6123a6ae6ef7c471859495406584c,0x04c98ADb0e4ad94908fbA3733f8EAEF5e9e8DC36,0.28,1000,Zxxyg1KELFpQ6qquSjeEta5a3TS3JV6qSsRknxcEJNfqD37,144163.84
0x058096e701b765710be22b844b1e2c931ceb53954cb5aedb76339ddc4dd4be3e,0x56E773B0a620205E9f72265b6013b65B84c2c4aF,1,300,ZM6Vxn3kQQgzoHxaZoKf3GtErN4Vk7u1Hw7CeorN6NDYkck,120960
0xa8731e04e52246e7e1a8270d91dcadab0fb21425db6345ed2b38d2a681c6a869,0x00480727027e07abE85cE43DB4D27a48AC1E9877,1,1000,b1Pt9UkB7ADdwShwnZKgUYdE6B2W6cM2UjQxjHNxrpCqCaf,251200
0x275b5304d0d4ee7c4e214a766e1bafa8212b0b787923acf2ebd1c7f99945ea7e,0xb9DdD9e39c3E710DF72bC6F979ddEEc0a327d2AB,1,1000,XkHGbvpRkXWpBbc8Rk5PULy6mez9WCPGEfxC2pQxJ3QHRY6,65050099.992
0x732acc6e3e689384acab1f1e68946878c7b1bfc0f2947c87df771fb8f8054c3c,0x4eC1bFf6496Ddcc78de5E316b36C7069344056B2,1,30,acS7nfwUr7wgQBtmkBmVeYymY6yr9ZY6ZGCKjpeQrAMgVFt,3768
0x409ce3d838105a951de1969386dd415645ec19928ef7328c789d943718efc7a5,0xe4B05B633c8a14d70e9dDb68c8E113F6Ba074fbe,3,100,YkaT4Kp2ySVsAxhjLdXEiGwZCNNA29wXqGhNjD1R2tyCtmk,72220
0x5b3ad3679a92f4c0e19c735241dc63fc5ff133c85ca0e12d276bbd6e8166bbf6,0x7aE02E3871f38D0bA4a5192d97621ba52083fD06,3.5,1000,XMKJYBfyoAB2hM7xFxhkKzZTnNtPHHw2x5PFhvHJYXUQAdu,1058400
0x18b389f942ce80e69be115616e2e7a0eb2d1b01a6bd634fadd361accb6a944ce,0xF129E490B71257748e3a4B7a21DDB81671c615E9,0.1,1000,VzjpiFw73gNSQ9Uto88Ek4rJxRFGnTpeGNWe2KTCd6TMSXQ,2125855.999
0x6c573bb37d117bd7ea6f5822ba0e0f85d9c3b86658e36225524017d19ad8c9dc,0x65CF036A105774e5E3Ec7fc74c7f133756B3c722,1,1000,XSgVg5RVBCsMa7uQHE9PKsNexgbxTz8ETwdijpu2FSLjHJ4,251200
0x4cc46182facc38ab5b4371a0761c5ce79732ae9261946c4db1a5f566e1feb447,0x65216F7E473645869fc1B1503Cfe26434aA3AD01,1,100,XzL4k8R7xJwQtz5dQzVPczYQLfYV2CZBxwWGqDm5Gp52mYo,15700
0x88a306e184d3061582a38d90b62f37ffe53fac993e6c5cf9f7690046a06784ff,0x78CBDb3e0fA7feFFDD79aC68bEA24D97B7a1dFCB,318,1000,a9RqmS7JtuJPcbyJeCm9NCMQu4Vy6rme3p4tahgLfMzXBHm,79881600
0x332f7ce3a7452bc5621eced6fff5a54d346c573097959cccea42586334e54a7c,0x25730a8e20f9D3155db68a990e605E7Dd4ACf5E3,2,300,WtbpJyu3846qzbgFM3UXV5FRUN8Bo9rZosMHAE4TMKS4Q8t,113040
0x8928fdcf83e2df903712d40a922c0a1a8585b134ea342b9a0b5ca510b78c0af4,0x08BBa49acdA81FBdf2EA7f1903860Ac83988c75E,3,100,X4yUpy17QTkchmCxPKc8NXEJEMDHp6R31Eo2u3dg6mQELsV,47100
0x0b12e71c3cc2c002d88927a77b3be92155394bffce9f57cb3d5a58020e900197,0xcf7B6A6fE7858FB04d93563F186d4CDBef26168A,3,100,XG7aAdDGZ2vSgexVJejASVL98Q1r5peKw9hS784H8rQXShK,47100
0x5f4dfaccee4ca52947cffa37a63091be0ce1c890539e1f0f548495af31eef7d0,0x6D0608af9dfcb4FF3E226F96b75e26908CEf1128,3,100,bN6J41aJUxAcb7Ea1vBvvhSTbAtTAJBtrX7RSJNxwX2FvmV,1554300
0x372a605c35afc3b9c12862920f76a9c5a3a7813d825b046de177b3f387615ea9,0x9BCD816E3A046D03256f2c351b6B2336F82533eA,3,100,XfstVAXZxChxDBaDScae5mD1k4t43dnPzKMDZSojQB33sC9,47101
0xf01a5f78ade91e7f70fc8546724ca4e4d720b0c82422d7a94ed59047b4b32822,0x203fc3F1a02fFd55A879FDD866AaBf3dD260DE15,1.4,100,aEi8ciTB41UPjrrvvz8tEuGK3ZSA5Q2fCKNJPqgaud81wmr,21980
0xa752f15f68f0c67adc47b5d3f83291b9cec78e0fd6ced15f04c10223c9a1c3e1,0xdeF092bca8d9E093EAD79c967b11D5cA7b0f7a4A,4,100,WtSc3j9HtsAxV9EDv6QMFYtTXNvjB7tS2FYJhwMJpmtUM97,62800
0x84e3afff5988e66c48eb728714e8ca969c8293f027cfdf736a53ddbd2e7b7e65,0x77eC8AF099Ab65866BF804ff7Ab097587ABA9D0D,0.88,100,bPCNyWt5EmANaJ1YGWcTbxnZMzq9ga7jv8vgiQLNcXF2tZH,22456
0x8387afba6c980360a4bdec4852ea384d1ee968c53d76342c516bd67d3c7fd860,0x0c857cDDd564550C312dDC1B32c676cC73533C9D,0.5,300,acEzaCmrZMobcDGuQxyvAQ9539ayBQCEmpzQHuzAXncCUCY,36280.8
0x2cfd1b1c6369be654259fb7907431ae6272ff6790a97d48e2034defcba61b421,0xbaA9f0D0D851Bf95A8A18bCEb3A15A85c8A0e727,10,30,XQRpB4NjWtWSUgzHG9dMXLy4qSCU3J1y1wS1boMv3WiCRK8,37680
0xb0d294c9f42933795007431c80c8626025178960f5f132964f1fe40487b43e6b,0x32879484FF1c76c5DEEFb72BBF7AEa3F0438606e,1.8,30,WgUareBYK43pM8KHM31Bo2hsWXVTZUuD6Mz3bMYJ1Vw4XVL,6782.4
0xcbcb9c00f61c0b058c1c43b237067e18bbc13284b505c1e081d8dc498021bd24,0x29c7B44E0584624C1e877d3eE0856520e2851Ba6,1,30,XmNnfScQdUyNZEN3bD3pQddPELuZm99BtHPMevo7MMRBPC4,7587766.999
0x562d5997d9f564d5432aa152a97f083444ef4e3e1a575046cc7c32de40247005,0xCfAdF643fC9a9D978451B135e6e6C62B28fb6545,6,30,XocLow2E5QJw8fbd48PfTtSeXhRgJhgHiSbBKDXnWxH8NCK,1039136
0xb574ffa171332628dd225a5b9a16aacac17a018ad4e052e2752eb60ac2cd433f,0xC51F4dA877eB9965D405728E610486A4798b7481,1.9,300,aL5oGLUddzSb4woupJFyJSgAJF9hgLvnPEWibDQpvy8ggwd,107388
0x728964a26cd5103ae359cacdb62aac8372937daf0249e8dd9662686b3bfec554,0x6A14554976Aa8d3df527B6C92a68a7996C8242E9,0.1,1000,XZt2c78SU89JFF34ALXJwvLytGkuZp2fAZAiQbXDcuvw78R,620223.999
0xfb4c59f59e8fd88c3ce2f94d161f3f0720fa7c92ac03e678e4849aff321b614f,0xb92338347d4Ce5b0B3D20d28985e458908F43d52,0.5,100,Xo43G3eQwtyTFjjVAqoJdZ5HNC5nWir1usJLGTNMRjVcKsT,7900
0x6e17acf1eebf231246b521f6fdf1671de37c89d3d96d572617a17312f1cc8b2f,0x38BCeEcA5E22459fda890818aFE5b46953A000BF,1.4,100,YfXpq5RxNSaHuqr2DczV4tirz9WKFSGincZ4jkY5FHWxoBG,22260
0x955125221303f5c35970f4951aec1ff77a9414e7f11eb044b3ca5e3b940627db,0x444C95143e635001E1FFF289404a30381651C173,0.1,1000,ZfaNS4jyNiN27MQbcaLmn7kjErKpwN125TXph9KMfSdHodg,25440
0xd85b156880cffb163b5bd122cee55e94f25e3295674d9e6b53e0f2f7cf0d6f45,0x9b93b3De14160D9CA56512e49f6D94cc761C1612,0.8,30,aNnZWHrob5TGsCQfJ1tkywT9H1JD8wAKd81AFWeMcqbx6Kg,2956.8
0xcccb90c76d370542d66a8d59ea596516bdf1a9cb45cf4b6d9b03f10b3de73a74,0xd683aAb16d50a5B39E63666042b0CE8e74D962fB,10,100,bNLUFu1Lk7p3ugFkcvwihm25RpA31uSHUDYqZuEgb4MrB7q,159000
0x129217d797bd9ba9d099f7e181d90cc45143f066a268b0d3e7c3539c3e94a686,0xf1cc6DF88b4A94184a322D3f63FC1d8234927cD9,0.6,1000,XPZEt97CgNJo4bcWqbK14BrGwBdfkdLSRotfKmNCJ16kegS,152640
0x66b020dad460348e8f3480d18fd5a750c8a3bd452f34b3107c71a47df1adf261,0x34b4939a7e7a2Bff226C5a5c0c2CD46f8FEF5c73,0.05,1000,WE37EtCiTA4pSuNTihbTGdzChkmYrovGDR5CkCfDanrN6VE,609859.996
0x159a4127f1bca10d250ce38dcd637cf2f6f9ea6fac7ee65396f8447855786f35,0x276c2f47cCC0D50C59F7325d1BF05b1477681dF3,3.5,100,YCteH4wGymCwvRkcGHLJbx6o3eDY7mgadyB39iCUVJRHt6Y,65130
0x23f2f275c1f895d721b73eb7e1164d18de0fcde344910c1eb420ff341732a1fe,0xA016a4BEA88517F8a8cA08a5630Fec73d9C60014,1,1000,XDf2EcUkHkXmD3ShjM7CHNVwn6EimyPBd5d6P2nP8DLD3K1,251200
0x3820cf7d869cad8b7beaa3fc0cb3b91cf45ce20efa4f63af31df81d76bf415c8,0x444C95143e635001E1FFF289404a30381651C173,0.01,100,bWDtNob1uiwA7SHc7duT7THYGfVg7m3cQeYezmTYpRBi1yh,158
0x1038307b3a6840e3cb6568f4669b79b66e8d264340754bf7e5a416f4c5976cd3,0x7EC5F2BBBC86674fF8743A7fD8287d95c3a1F1b9,4,100,XQPs3NNakp5MLkFC9qx1dMpGz7Ynt8aatazhYnDweXdHnh6,63200
0x56faca05009623a338e1382f0bef53eb29da01e02e569b11323fdf1c5356893d,0xcB859A2b6427E585FE64063504689667894A6f6E,20,1000,XUc7Nag9CYFGYxReq61cmPis1FmB6AsnZc9eXGrAJ6egxZf,5088000
0x96f8466afe127c047769c47e6bb44ef10358f6def69105436d78c668981fb05c,0xc6e3879bccF181D0c3Dc4D925Eda6afAF2B1F53a,0.45,30,bMzeGZHYFCystYYZG14ryb91PrmALgkBUkngSar6FdMYGVB,1652.4
0xfa71d2dd347dbde85509c0e89daa4dce506c8876c4ac5949f0dcf74dbffdde2a,0xA0Eb735C60018c1daA4f4160A7871B027b393f59,4,100,WaVc88Gp39Dan8W4prexEySRdB2UTjZhVmqRDWdK8gQ4WUj,63200
0x015ca887f266cc4367caa309b0f99b23f38a737f01d265ed30ff101fb6c6cdad,0xa5A4B3DECDC65641Cc3F0ec6aa5A39090f5045b8,1,100,WSmtVjnbE83xhbaTXrHDC8A7Cn4M2TmsVQ1kTJUiS8SmDwk,15800
0x4282210d97f7967e931ce0ad074cedb58f615443e5ca3280bdc01a9cfd1f3ff2,0x6c223B5a31B29101D9E26EC146670ab01d318461,2,1000,XdbzUTRQGoF62MZ2AAcQPivPs5K2BtS2rUxvJ43jbpSLhhu,489600
0xb4b870556f72b53d6a70afd0e311222f6ec7a6643650b84b0bdbfec34aa8a5df,0x271ba3B54B187377503cb34012183Ed4FCE3640a,47,300,appuZAwsP4Ypb6gmpajeBzYsW4cLxS9eQvVMV325U7JaxiZ,1582015.995
0xc9e3f55039274bb0a2ea523450c445ab21e0b2190cf968ccdabeafe6741674f2,0xC4591fD6Eb7C1F5F5E5d986743D497715217A2a2,0.99,100,XktrnqN5U2KtnebyyyaiJ1cv5n8HDJ4vxoc3578uUsG53FR,15642
0x43ac5615b966a8c9c5710f6a935b7f371b47cddcab9964c65049129cdd65bc34,0x8E3782279571Aa8CA61a47B7E48E5C8FADf762FE,0.1,1000,an5kZ1F2nTKG4SW6tCamjDyr61ybG2iDHfCsseetKaCx36s,68528
0x11fc406b1f1b6bfee44b5b0fde28254001e1ef35792317f3d274f01e001e665c,0x96E82ce1d109863fd51567eaf2835C9c30f35D71,3,100,YZmMUGQcGca8EU9SWGqQwapCpvvzdKzDj7MxL7npY5fPUCM,45900
0x88276954e87d8d87d1542cfe9284e5c45da07c70272a911a8f2112be01683980,0x13E2Aa0aa83321eE926fAe0071B45a293451C3B0,0.15,300,aC2m9g6akdDPuyuqQmruEpEeeURY7c7A7s8EuH9ty8KMkBt,19518
0x64d18bbe065149853a273fdcb1bcd61f8d0520e319d456a9cf181b258b5b73f0,0xff130f62568496ac83FdeE22fd18fF7Ce244ef50,1.5,300,bbuSohDBRdYfEju4SmtXhSXZbS6FNoQu24LLLWJKZ8JJChK,85320
0xa65219cd7d5b05e043cc0dedd1266583e84ecedb7fdbcc4904ea0a40a5803770,0x0ac15f7f8D8bfFbd077E1aB3cFd256fa76826C8B,0.1,100,Y8T455iqH23zdWp4mzHz24ib1ZFP6VoFPp4jPmuEXS9BnVt,1570
0xf20966ef24d2e12f76a366b9d3a01c6ca97c059d3fb5a85dc636a20ed140d776,0x91aA505769BceA5DCa318e2a2F3A1095A804e865,2,300,bX4foAezVSCqdtijEoks26BShBeFJmzZXdomJDK9BQbJaHE,113040
0xacbac44ed56c85f805e67bd87a49802c99e61d05fac3a8bbdf83d38597b77c9b,0x93C6C4773e8Ceae55a2CCc3064c4819be86F6E07,1.9,100,YG4c2JBA8BwTQhiekF6doNufYJRXmGpcyHZ1QjXop81RU7M,281220
0x514df2492f93c6983e2b01c9b074af96a43f6a6cfebbdc9b3ae25c3273f77792,0x54B6c3A7c2A3037CC51D9A926751B500c673C4df,1.5,300,Xt8QcPQiHssKWwvLQhN6qxLxgDUxL7arNrapvTfxsdNoDXi,118188
0x9068a737a5e61b2c8b22b0d894f2ec866e34d8b95a1c64ec4519bda0ab3fda14,0xf3217940eDC9214Dead3c570E59323483917f74a,0.045,300,VznfdTEZbp5PWWoDj9Mx3CFKy4v4xRwRNTpG7jGifQB93zJ,2543.4
0xc71303982d8e5627e100552babb0a17df44f8ee717bb8fd7aa1c420932bdc82a,0xbda6C1bAb8a661E0D86E7e60cA84b0CC4aB585cD,0.162,1000,W4X4R8HeJ7AcSyfdqoiqv9jYfUgUVhvfo9gePnhMdH7NV4u,40694.4
0xb44a8daf6a2dfa13aa35be0cde4fd904c02e8113d3d9b17e5a2b2d8ade7357d9,0xc7ca9bf557015f330aC88bC71B2Ac80997A5bB7C,0.55,100,Y7NUz5Ff7V87jpwZwnjYeSuAJVKMqeM3RsCJ32vZ8hM9VHB,8690
0xf3944b2d22576ead3f8ee5291f236c26f3f182b5a356780ca9dc6e85babb949b,0x7058Ba1ab82A3E1CA41305ed1B0D5faAC4Bd3c3A,1.03,1000,XPDbR2gJEaFY6J5rrqxpbVBupb8kSUTFbYY6b7QEEUvH8Go,258736
0x23536c3b97b735950a7b5423244260e74ed8615158e5444965fa76dd61fd7602,0x88F3A3B63A8daaE5B3a7Fb482302a4668D18a3C2,0.37,1000,XQJL61EACQVWfTsTEx9H6SB2qoKNj2Zdut3TZ2VwtQBUgiU,92944
0x22af3607247f3ee7635ca0949c575ff85c18beacfe1b809ce0bdbe649c60c017,0x962B9B8C8986E632031ea1Dccd4d0aD9899cF7A2,1,300,ZEoZ9ssvZ85mCPBD8L1fgeor6AjssncGcyzA5HE6EEndBba,56519.999
0x0b5735bf94c9d4dcb63f3a117b73616f51ff9499517163dc515a28bbda43f80d,0x7315389B3E2492D7F3C36db4450f44Cde917E271,1,30,bKf4puU7ZUCrJuvm9MetD8yFdtQ9qmd5k5Tsdmd2ajKqPWF,28888
0xdd53e5d3224265591a8317a59d77f30cf7b6183ffbc35a38b9a0a1cd8f7d97f5,0x90b66E953C7B717113fC18671A8d8cf7bA94b85F,1,1000,b1WXaUfNjjo5ypqU9WWBUD47cT4bGsGWMoeymeWvuowCCQM,251200
0xc2d81868247778cbc97c1bf9226dcbc67ec0095698737fe12313429612d48e79,0x23D3b46146BdAf3CC5c95Ef605BC0fD602B94Dd8,0.79,1000,YJqUnnJFZYpPW1V598kd83FPrhNJU6K5DDMTBG9dGWKFUuW,5103568
0x54fb7fbc9597ac6c69b61813d8ed29b7f9305333da07037260f6433141ce754d,0x943E9c4aE169a59F244e7d0B1220B1C01c5DB9C3,1,100,b1WKzuUzbbNSDadr6BYSUfM2msvWe21kreUokLUGiSs5Hc1,97700
0xf5425991610654f7a413741d7ec5c08b17a73ce009d45eb5460640dfb1ce1380,0xBAfc13441e55C4BBb3edcbde62E5A278D7BdEf11,2.8,1000,bLCewTFLyTuK34rPGQxA5YYeFeGC6pt3UxThSmtwGcc2Adr,703359.999
0x55c082c5e050ee6e5cf00f5f78b024528f9372f1c640c10e5babf73e37c799a4,0x6252fC2256b636C1d1c6821B765262817B8fC934,51.6,100,acYW5XvBqyPoPta9eK13TD1vEJFBYRHGamTjFfj5jMeepnD,650119.999
0x58ce5b6da9a947ae5a60b94f97c5c238c0c567c9c137a0e792f7413667434fc9,0xd20BDde0084D36D5C7EFc496754Df0EDF1c4045C,2.97,100,abXg7HsxifibTjagtyG7ZBSbQ4QQ9vgQtsTGEgDzgErjq5L,47223
0x571b6a2debca7fa8995cc9c610a76b2344aceeae2e1acba45721e0e98ebda643,0xeB75717A4A1dBb79695A5972feaB52EA165Ab3b7,2,300,apuMqmAk6GZ3VLjUo3mEEcXdmmkQiLui5SDTZCZMn592mpG,113040
0xb290cbee21695b8f786e2eb000b66b0c4b0879c5852237295e9a37b68211ff48,0xFdE48D411Ba20Cc7ea48824B66b2568E11708116,2,1000,WGdZFWKkCXhXRq5Rp9zpVT1PsfAjsoVgmXrv8Bao59iteDR,502400
0x4a291825d40dfed7b50144448d46b7e20fe2c84aeed2db6cf852af01a1f99a93,0xE9b3BC877e5C49c44D67524FE8Dc14E96038c4B0,1,30,ZoSoyDcE51htNWfGui9UYcYYzMKAea8ZtXHCqKZQf6KtkgR,3768
0x7e8d3895e4b8540ca943e9774ed1c46ff481079a0c4294e38a404a8d688cc1dc,0xb28f0F7Bb2327c742c3bBDcf1513b56d81F92457,2,100,ZF6BgpP6jJ2a5Jmd5tvd1MckocAcRaYwqBamAdXuiMraR7G,118808
0xc84f15930c021bf45d2bbd931cf7759d96101323099d1488ba3e196d54d4b212,0x440c66E0EFB3B048E8b49cFF7Ea5102DF6892829,5,1000,ZsbCJKAsqNXhg3oGuA92xtskrFS3ACgsqekHf38aShKZhTY,1256000
0x5112d10d0c341849b9bf59de703db18890a67055126b243fea2e38f477a7ff57,0x4F8462951f09D4b20908fDD794D5196F3E4c5079,62,300,YewAac9MYh4HLxjSFrgZLWdtieirkFnGHmkG4967VXTUfZS,7124795.998
0xaf02c2888e5c38fd1958cb89bd46f2a3682fa42c8cf74ecf409c7ea9762541d0,0x0aA3ae4aB9854903482dA1F78F1052D6BcA64BbE,1,1000,X4sMMXyAhtLCdjeo9Goo6uumvoadUzaNGNh3ewySuHbbnce,251200
0xbc7830e439209cbbb8a4a8d799b2c0d2385168c8071e1b0e1503d72334b53959,0xBEd856aCF5826B240FA228F917FeE5a21bC2E864,1,300,X2ragQCFeQVu4p7XtWaha1gMH84JPubFTZgzzCph9ZU66iy,56880
0x0dc4796aa608b98de83f5da5fddaa4982b0965b97f2afd0a0324a8a36e0798d6,0x19e0e88b3664cFd9A2217289FE191ecFAcFCf7B7,1,300,XiL6XvZLaTndhvw38RjBbAwqiJnEptYN72CWKQFfeYZvEUi,57240
0x02342bc9fa045042470b418378430209f71652cdc97222618c9d271408b06fe6,0x54C732949DD3C25A9ca46AB211a4437373D610b4,1,1000,ac8kxhKhPsBTdFb9jU3tnvRnxKiBh9DMvEx1DvTv4EKqsGc,252800
