address,amount,memo
121amWjQLLU8EZuVmcpcTDVRYQgYAker9hGwQvAtybgzVAfn,860643074396855000000,
158SJiwriKXwXQ2kWb8pwmAEcEpLHGYeZD1rk1UtvQWsV4fC,609664515511350000000,
16J26a1EtwfQE5rRcsk2NvHLYDLd4zsvnHGcmbc6Z38vW2Vy,614745053140611000000,
14Kju7K7SN5SKfhdAVVbVnJ86MMD6hV7BXxXpLMxPqDmqdZZ,2568980212562440000000,
1CgfstZcK3ihVqcyAp5vfGyg593A8sjBjCfpaztaz1FTD66,1219329031022700000000,
13v1oczTvqJLbpADUMQvNaAaVLhpii6v7Wk9RhbtzUcE1JTQ,614745053140611000000,
15fFDH6Q6RVecu6ViMempdF2qnSPgXjHvqCfMj4CsGLwqy2y,1279490106281220000000,
1YtjfkDr38ZtZBNbCwSfKnYaYKP6LhRbHCra464p8bqKXLQ,614745053140611000000,
1W7VvfJe5D986FA7T1yMP6q4qfcATgQ1EivzZbbLUFQdGEo,3565521308215540000000,
1652isH8z9C2TLGeQe6Gc2RJUm8fsUxPxqJEknpjqYSgJHsj,64801391548262700000000,
12CBNXey99kmqFouiSNayaZJgnkvPnESjaTit9MSv3sEza3o,1097396127920430000000,
15kUTY9AuMz9wQpqn1GEauK417kkMcXwzEYNo5ZCoysXHUT5,7991685690827940000000,
1q7iVeUHZB46kBMm5PXZJg5bSKQ8Yuj1fsyXQruHp2nPwvR,614745053140611000000,
14ENFABydgco6DFp3HS7q2ACpy7Hu32tgxaL2aD5u5LmmpcR,1166541095653100000000,
14oK3DgTFr1Q1j7rPQwXuTgStSG68EsB6SR5qt1La8zXKsUd,3683725265703050000000,
1CnRYkr7bwbpaVu48ZZEqj82vSmKRxMWy44g1CRNuzc8L1S,6397450531406110000000,
1jDsnTTdNXWrCuoT76Jmx31Lc4Xy3bgFqnAD35KGs8JuDEo,12193290310227000000000,
126kWF6Q8eCyvyQBo7AQqDBT3u8MYNPeYwGo77EwHHmnMu7z,1219329031022700000000,
1QsQzYzSmFwLq6wbeiwvqK6VSmeru6pJnm3XFgPtM6gwYB4,2581929223190560000000,
14s99mSgdP2KMLbzdpmqQtJhDxmtW8rhHm6eXJ4QaDTN9vuS,2458980212562440000000,
167aiiQjcnGYS9Dq83djN5LwBpsgze9PSMjpGQjwkbAG9oKF,1219329031022700000000,
148aJoJNc2AuYLTTPLs4PDUmuvgetF9U3hfwusp4ABR16r8W,2017329031022700000000,
16iMCdzVzhzh4gmHV2ZczMbhucxFZeqCQhHE4PUR66aJgdM7,609664515511350000000,
164oYyn6pL7pwTPdbNjer5e6zPX2Hh8kj1QgKhiaEg5X6SYk,1475388127537470000000,
14aPPPv32wnPdoZxyrjJAAseW8w6pkums8rmq5EyEkX7Qn33,853530321715889000000,
12sdTwjasGk43TXQdG83TUAv6VYZFDnft95UDG151Kgi587G,614745053140611000000,
16LegLWoJCWh41DQPdKUuRpmyvMmBrMbhuX6wP7ePDftPbjr,664745053140611000000,
1QrbgjArQ8HmPovB7ozP4mAh5Af3hVBSUPReHPjyQ1k7Hko,737694063768733000000,
15YAa6YN6ZgPMnZAoDyus7iPUFDrp8jFEcHCK5DpFyQNhTt4,1828993546534050000000,
12YhSRqZKDYZpkwjXwmn3LsYbJY3KsVw3zzpd1n3gzLWRMyx,3048322577556750000000,
14Sa2rQpPw24Eu58oj3EB6xe4ferZJTYPfmKGDLoky8FDh4y,2508980212562440000000,
13gaWzsoqFixZepouCeGbACg2gdgXr3vjcpUfADFpbycC6RT,53375388053140600000000,
13wxH57qW2upDD37jrb4GtbmmLKLHsuUXfF8g98sqZ4uSKDc,18565300604846400000000,
12jus1aUmjYXD59g1chBfogEDrNJxZ5THSQ3Kmtan5d9Lh91,4088470318843660000000,
14aZMSw9NdNYn6zuy5n9dtcSRPtznYrreMQkEKNTwevQ1CXk,965550429433223000000,
16fptTcMvRjGg7DqpFXoEL4V5qC4avZvrFa5HmtE6qk8UnRV,9721175797109160000000,
12BZ1oUn7wvmfQDbfXE79n5snAyvgMVWxfri1CohtWj4BfnN,1828993546534050000000,
13L1fqxeYZniVTaMTnS9Ba5JPiPEyNCrSxWyibBnL7EK6wCA,2438658062045400000000,
12eTNzYwe3tvMe8Ex7ihCCCGzUjCLDz7gysFdoXM7n4D2sN8,2458980212562440000000,
13uV2EnJHbzBxZVwmFZvgngxmiUmMzJ9Wj8pzSYP33BKgcER,75104660515319800000000,
12zehGQszBK9gyoyDAk6DUExLFviKnkabLhiQVrpCFeQCLYR,620638476790554000000,
13NP3XSw3yrGNFX5XskCf6X6zcrQo34KgcEUWtTsA4dpSR6R,614745053140611000000,
1TFj3QVhu9oP1J4goCS7VnbDuaX69mRgUkQgsrSWFTopDZg,7376940637687330000000,
14qwBMx1GUZcjEoJHarJTWECXTiaa8LcSw5UvFqXJwEpDAhE,6096645155113490000000,
13Gwq3cmzbG2tDkfbQkjEgxWmJ9VwBZhMHr1AzfQni3VxxtB,1844235159421830000000,
16k85ERzGBmuujb4pj6G8K3SCY4S9rFw3Yog5W2pjt5JGp1J,1721286148793710000000,
1HBKeMpXbuWtZoxstQjXMgZcUpEZkkXwXyFeJ7pb3ZEMACi,609664515511350000000,
14MrDa8tc8zYgYsFqB4r2g7pncZnqhFyaXF2WHgGQ8iZAJ33,3688470318843660000000,
13tqz8T1Xk6dRvyTZavbX8JrY2sWMJnHqzRBJxzFw2Kx39tB,614745053140611000000,
1274MpEpLWqfgBkUWmL6gizHVaYnoLVythLt1fYYHUi1NMZy,6096645155113490000000,
14bP758SuV63vusMvvMtVqvTxpStuMEZRsniuGzqYNG7dbmn,1419329031022700000000,
12Qgq5qWGKpyXn8YhxPEgeZAv2fG5BryCMLxykncAxThxRoK,609664515511350000000,
13Z9a83cbvyAAMSZwzTWw4HFkrV5BceJtKkbcrcUAyRzAtTP,1219329031022700000000,
15wkoeyvcpyuDKysNfrRskQM7PUFFD1VsBeftn7upiBHNbz8,27048782338186900000000,
143HDPkKVwju2rh6rJC7nHwocaPV1HuRFDUUrdxymHafcHYd,5901552510149860000000,
14SpAGmfgH5Xxy5QbnBj5Na4HdZpFzKsK1cchqJdUrkjhC24,2438658062045400000000,
16kK9U9hmciRwccWXWiQZjmc9PFRGFPP88VDiiFzx4hu8tqa,1219329031022700000000,
15wUD2hr28yqrYmdPKw5trVrsJ4Be6m3FwMKiCVHM2A8evcP,32336580620454000000000,
129Lrw8iePMZNJKtJxxSkB54VtkoH8RvYbPSLCqx4UxdbjBx,983592085024977000000,
129TgwRyrAZ8VBxzCFLyE5dEeydPRWWSpDe3zNKgbR3uLfkf,1229490106281220000000,
14oPupiPET8ZvtqjqsU6sf68a1T598WgY1S8JpvMD19qX5Th,2438658062045400000000,
14JnSxSJTqUDP9nWnRbAoWjJr9MgUxfnVXcnfHTHAVQb1PXz,41204326475395900000000,
14zDu9aMoU2LTV6cQ8v6pqS4CvC74YpnNiurcwg9sF8zJisa,1219329031022700000000,
1shbF4f4wWjVviBN1PeRrGuR6vC6JJQmDdQgDa7TEH9JSwL,3688470318843660000000,
15tmRkC8seD3LGu4FjhbhHmcJfdHBpYAVTVBzKptygD8EQNj,609664515511350000000,
13BGKa8RicxEcVyxUBWqwZi1zezAkgJxPRaf4QFbToEAkz7g,59015525101498600000000,
13rj77VjjU7TraD9vQ3cMX2N3K85FmQH9v8Ya9YcYxAYwkBj,6096645155113490000000,
1ZXz2JL83BJ42T4sNoaVf6FhmaGMUeLMtmqkLeoVs2jabTb,1844235159421830000000,
1xnuwgPto9JA4B2h38HWNaok2DGzkibQtWTDQvUUgdv9wof,1292488772884060000000,
126Zp7zz7k3g8xFwq76KoRMuAbZzy4cet8Dz8m7fXernABbh,8024501520777980000000,
14Dt6DnEos5aM4q6E9NuiiKdu9RGY34Aho1AefZX8oaUw99i,791597418613619000000,
13x7dFfiQYQJEztDuTxW4XHY9JQTkJQkx1K4UnKafxkD4iNt,4267651608579450000000,
1ZJSo9Eoyuq6rZEgnXYHtBnm2s8FXoMQgNNHvGLxR4d3NBG,609664515511350000000,
13T5baZ7EuYPdKV9VTKPZ5yBhCEFqDb5t5bvKBMLM5CNWtQQ,3688470318843660000000,
1cCttYreFZaoixtn9G2FeHnBRjiZovc4tNfzS4sXznbcCWw,36457938027578700000000,
16JJzy75kvh31cqnWHqE9kzN2Mjya8yFPGfdesbPcq5S3vzG,614745053140611000000,
13B9BMQevrVkpGJ4Tv9mT5K4bRPiLH1W9sBuEjVNb9pCU8QN,860643074396855000000,
13NYEziJCBjHyKDPBUqmD9J5mpFZ54qSheb4f9JQ9HJp3sQ4,853530321715889000000,
14BkNMo2nAayoy1UHFB1SLWq7P5zw2j43h9zxvGfts4BhmYW,614745053140611000000,
121q1o9FLyRKoYRnfXZJv3HxzVoBaTu37r78x5xHPLZMCuZX,614745053140611000000,
13dpcSVZ9wUjKZuTuHxPeDQ3AhT3nDMYSzBNRv5kAzkQ1irA,1106541095653100000000,
15deygUR3AHam3jTPpGDjuoRJdpiqY24foq9c9sXX3MvPXZZ,609664515511350000000,
13YBivktESfRY7owxf37Tpm7zd3c7LKp4tFo3K4RgiLuutQC,2458980212562440000000,
1536U14vXd1e6NHF7pXTTU8SczxNtBwnoNEkrWyLTQ7Afttv,614745053140611000000,
16GJ5aPeH5x7gEnUfcazX3skd9E5Tgi6VF7iWbTNpZX6UwtM,3073725265703050000000,
16PENPLVQbAd7J7YzLsodDGmTHnCSLpaPr3ienWtiQPHTXJY,3073725265703050000000,
15nyue3k6JDTsCUWVv5Si66X5sinhD1vHr752Z731b9C5T4T,609664515511350000000,
13zAQrhK4yszhfNhGNbvzmTzWP28bDvhSLPjMUTKjLN4gM89,12294901062812200000000,
121yfxoPLuV8v2dJBwfjVznncchzkEcmTJMCzeQPeu2Zdtz2,2458980212562440000000,
14dup9wGNo2PowZS3gnvz1ZJaEyTHBZU8VL8kAo26Bic8uiJ,609664515511350000000,
12jKNQrb7pQRDCYT2iT6oRRo1hdhgNVy4t6XeoxHSaiMk7rv,1229490106281220000000,
162rUgnPX2inPprA9VnwFAUdaGcTctLdMZDQArMVqi6dMLYY,2438658062045400000000,
16kH6SJbCjn6MpTUUvc3ZWwJ3ti86p5BcTKZv8qG6x7eu4Yg,665550429433223000000,
15vzm3Ei6C16BiNKkPp1sN6AKQRi5GfqopT7ZLqVbgGofXki,860643074396855000000,
12b7ePzh5ibhXhqGwaHqF419KBdg6yC1otiVhpKxr52RT3JD,5974712252011220000000,
15b53N5wMEX6DWdKFdu1YB8UpKjytanDdxTAKBdJfiUWQnKG,39343683400999100000000,
18u9ELXozH7U7ytNq97siaxMK1dFw9Gg14HyTjsJxJ4fRiY,2438658062045400000000,
1rsWXoTZ3iGDq8RPfK8gKaZbkT3M1PDvM1CfBXi3b1cjynV,614745053140611000000,
13EfCyXTXNfkiprfisnWDCmzxDQS4nmeDtVm6hE8KvLsX9Q6,2458980212562440000000,
14SjYn5eZSehtYG5UHaoVo6sv8pWa4pB3WErVf5cAMTtLMVr,8798736680199820000000,
158nGizjA8Re5k8UGWsxGS2iUub1HmY49ohy8rk7eAVSUnmG,4180266361356150000000,
12b46ornT1PiThot2MzcamcUQzqBcdsSiWz4USxE1jdfv5hK,3688470318843660000000,
14jDmMk7t4ZonqAuNyV4kd213atdt2N5Z7bspQNEircba8oX,614745053140611000000,
13So5tfbqQSepGwXQ1oJdicWbUxtPVturH8DYs9BYN46dfaF,1352439116909340000000,
15kSq356iBit1pEXoZDimPZ4KvSt3aL2MhCUTvrQMG2xv7Eg,731597418613619000000,
1KbCCZbvH7UvQXT2oiCqD1vzEchkXkbJxhXG2qdLBF3s9rx,2658980212562440000000,
13asJQpVU4Mqr1RPpPpFY1cbL6vrQwqyB8ye5xeJX3JhMGzM,1097396127920430000000,
13xFEGWVQ4MopMinKrmWUMhNbsyqpVDXssohufJQaaij9pgy,609664515511350000000,
14aWQ3UoduqGQwb1wokq2ntyMd3AZEdyaxf7TB9VzRBuzmGc,614745053140611000000,
1VsyqkCfX2NJFoJVJe3ivqJRaYNe8ihbFqg7P8mzPtu6PtB,1229490106281220000000,
14mXpaj2WmercMc2PcVidiQ8TUmB9p2qEaMBQ26NRfMm3oH4,2641879567215850000000,
12uWmvX1qwujKMCMX9EXaCz5RrAwKjLMwsVreZNDxrVGnBhF,614745053140611000000,
124VLpdsQ39uNXsMBnLuFsAC8Efk1Tows1P9uJGHgbYVw9zk,3447752147166120000000,
16ky6sRU7TpCmSM5EXEtvspXYLtTkTdPrgsjo3HwU2nZYgp1,2438658062045400000000,
16kBjuq7bu5xyCM3QjyXM5wPVmBZ8wC2BU11JArfteXrNQXq,1828993546534050000000,
13VnjW4WRa2vAcNLB5W1wz8fkLQKPPXzVcjj8TALKREyjoqy,2463044642665850000000,
14GAMueqXJHD3uyKDXba51V1Xq6Umox8nwNTtdc22Md5BpkT,34815722975874200000000,
15XQUQ6FAFDWLi1NWADShT9pfeeVGKRsj9wpGPHxanpZcfjr,1844235159421830000000,
12eU3Bj32dTdWhLEKXKCWreuHieHh6NfCGHLpBzvrfcwDudy,5283759134431700000000,
14M5ioqres93jocSWa64MSoY3vsmgGYfK3ChZoDHEZBqgGxy,1299490106281220000000,
148kTxzKPT8qpNuG52YZKqDnddxr5qiynwQA1vfRb8AWjKLH,853530321715889000000,
14iVNgXfYPunuY2CXU8qDCDyfnyzbSpjBU2SXZrHJjBg2JT8,18289935465340500000000,
14TLy8dn3eMZRoZUXKbM8PwBMsA5TCsi448fdVmzQBna8MYC,2458980212562440000000,
15BFja1vgCpDeGhPgRKPa9waSsZcdMxEjYQrDgyZHbPkvXR5,12193290310227000000000,
13Bj9QkaE74iyHAK6V3tNZ9uyRQjudK4GKMtjq3Tu66YMt3D,1183592085024980000000,
12mkUcugSVk7MrT9KRs7GVRiiGJ8WwuQuy291dkq5eSpFbwu,33543741643434500000000,
11GfvRuKR5k6BKV5XnQhHiDSHiEZVSBDWuH8Kx6kuyfq9xk,1219329031022700000000,
124Z2C17YANZEZ32fo1ZTT4yCLY68Sgt8dSGt2718TWTuzDp,6147450531406110000000,
1hE3f49ntszxhB4upMgBgvuNPXcBpVes1TgTTNiDkf6tczk,1229490106281220000000,
128t3diJd6qxhVYdNQXqsVAAihntethvZgWvHZAcVLJJEnnK,614745053140611000000,
15d9BLk61cWL4PDbuRvTUWpoeYAkgR6qFje8KBvCZMmBLW6h,4633450317886260000000,
13KowhgN9cy8So5xMxDoFF8KggdmQRLGdjYvDgPpqmXE3kNs,245898021256244000000000,
15rcP8ry8gGKU6HMuHLZ4KsCq56zqtqWqsh1g7sQzJmtXi2N,1229490106281220000000,
153GPUZbfnSZesNdtd5sezEjf29NCvrQizfV4RAkKreiFZm4,3565521308215540000000,
14rVtXff1VM6eZyaDPXRarBVPBqvjFS8V3WXs3vjKHeYzJJt,1160643074396850000000,
12rhNthAqjEB6sPM1pdPC5D2ipd6iGwvv5L5iBDaNGA5xxeF,2438658062045400000000,
16E91oDRLddYdJ6MdGumxLmyYTyMF9xviFntpXtDZRKdYocY,23946705373709400000000,
12YgnHP3BVVptDfVaxgqbmoDKF1Q341vWeGUT1JX1RnAnKp5,39343683400999100000000,
1WnQVayxKaxFCM4eS8qsrdK1PQRxbPHUEfYyLmkfpjQteVU,2194792255840860000000,
1NbNbuFTs935LtmxB3BXgk7gowpB9EP3Uvk2MDpgSgSk27D,1229490106281220000000,
15kiNWiF5xvuj94f4D1DjrLxtc7pBfEy2S4PAMdM2EMRjVZv,2458980212562440000000,
12pSJjiD4wRFsEJ3JQ1SAX9v4RYPUq7VqknaGXBiCdGHP5pw,1229490106281220000000,
1VsDbUAgn8Be39A8ZxHowFQUcHMhYG8BSBgZEysZFrm1VeW,609664515511350000000,
15gEazVCCUrVbDVbvTtnJHyTPJhPBBa6yatnUjXn7dvT3AA4,3302349459019810000000,
12YD6Wx88NmzVypaBmpfZfYmLFqUBRNvgAMHKTM4PprXLfka,3657987093068100000000,
14ih8z3DH3ZUYdeiNmMXAepe8z9A8s9x8H6z62Gez89BFjKK,8729379754596670000000,
1Zn2xDohUXbxQGyxikSEYLBmACBjVMyv1Z3wxArshpxMjxh,18442351594218300000000,
12LJgaHXZeu8rnPMbvQq2CPTzV9prxCxJvvJeEE1agRYb4L1,1894235159421830000000,
16PUmdwBv2dZoYvCuTHSEzeorfjig5p2pdPVvH8pARfYtcNd,1229490106281220000000,
1jfWhkFPmsRwJAwLBAHsRSqYSaBDdKttTF1EVFjFaHi672y,3898470318843660000000,
1y9XYoAhrLT4NYWeR77JBr3rVLURz7QauKWAiPtQZsy2j2j,25176245135965300000000,
16ajARLcMYs3jx4SZmBQfpk5eLMxDjXspdSAFHa2vgk4j6h9,5097316124090800000000,
1RaYKXE4cxLP1Rfz7nt8HzkQS9AANtFdKmmFT1qDuQHYLGk,3302349459019810000000,
16cQ3XJakMmotAuH55x5yqhb4Me57PEdmAHD5EBsRkQqFSmc,4303215371984280000000,
16ffusezUPedaSyJzc9MLPWZYYEVYRgATdJe3sLgDQdy6KL6,4180266361356150000000,
13MZe9kmpgXaG1zs1mo51QFXyCvaCevNB7YxP3VX7rcbHcZm,16505650649943900000000,
165n5bCD4JSi2yRYoCnZ8uPobZ6Kj3BfcpSRtChb1XKcYNv8,329134501451483000000000,
14N2KWqdw1VXi9pCn5Wz6QqEW1pCZZAKPfTMWabZrJBR1fXB,614745053140611000000,
1YUMW96v7CUCsxae3ALijAbtvA3y9ZWjjEHGzjPXcgoNun5,764745053140611000000,
16UYyQCDam2N1CkVXxvVS9Crpb7Gn66qLAQifxn77KmEsufE,1229490106281220000000,
1uwW3Hm9QThitssMc24C2ANhdjjktcU9gvxoHGrLD8X9zEr,1229490106281220000000,
15GW6ARsqswpnhYnBeQnKXzY2132F3rwo11HG5PVhzFUTCjU,2229490106281220000000,
14DrXF6QJFdkSuCtxZMJ1pAqviNfm84B9kzhnARHns4vSGSd,12193290310227000000000,
15qxYxzVF2f5AmEpUnRF7HejSSh8ufDcPkYBfLP9eLewYHGU,12909646115952800000000,
1ucBxBjH6PLJuHFvGsdmpAE52Jpa28oiHXeR7eW33z6hjjn,817694063768733000000,
15rH9cVGrGrS4SMvRajQj56FtErvhmqif3h6aedvGLeDEZqo,609664515511350000000,
15CyXC3CftoCRsJL7DSs2py4u54Df2BcH8xkQsGY28EiHCoy,2978820822788450000000,
1TsoedoGtv7DYBBSf6U7dM1cgTPDvEB6rHHjKKe8Gz9c99W,6096645155113490000000,
13onxbhHNzUgWV4NfG867RVYNFgfLx6KrPJ5FKNNTuh2TkJF,674745053140611000000,
13mRzLeVP43DoNyKLLjYavcSMhVujojBsbXQvFPNm1HGz76K,609664515511350000000,
14Dszt4fhvxfKq88vUtMrWB1CU4TjLQ9hFPmKXxHzLEgSVp,664745053140611000000,
14bGkQa4mNPUtLdJGhDncPgs1FxZprVe5d1zgNSc4ZUCjkLd,4303215371984280000000,
1GxZHUK4HF7oVSctrgqvU2fTrdWWYiam4UtDmRD6fkoEJwz,3657987093068100000000,
16McpLpesCjnK7DUVdNaV2RQcK5gcqXoZ4cYmWp8nKFdhrhs,1229490106281220000000,
1dotZcvSwJqFfGWimQo1Rh5pbidk45To8bPxYqRExy7EtTt,609664515511350000000,
12BuNZ3u22SsRaPF6BS9jfY9LqD7RnfXrqGq5vwiXkMDk51x,614745053140611000000,
12BFEdbwLsz3Nbtup21hTBcnU2ynF3tdMVXYvhYWUMGKeFwe,10502490106281200000000,
1uhhochhsoLi6xwsBA1BicMwihHw3yK2Mwe62qLrDE7QPQv,1967184170049950000000,
14Se22BjazzG6qRCz23EgRWmuRFTjYTGvCQYeJF1RgcKiUAz,1967184170049950000000,
14YV3C8SgAH4Xczt3tkVRNvupUfqSpsa3F8R8Gr5YD3EmfBX,7008093605802960000000,
1Erqoch6XdeYL96gft5mkiA7EgcMNApGP596vQrPywonxWY,1721286148793710000000,
13ERhqM23xDRReXQdFsXMgpXx4V76XHax2BGVHB8rKBHqErw,1844235159421830000000,
1URC6HiL7XPm3pHd6EzS5yJ5xJbb4eAN7oNGBedupmpeVAx,2458980212562440000000,
14VNBHkZFwMhR4jCCahQo9X7gF5Mn6kfymb39TNBnHrWQ2Uy,1229490106281220000000,
16hs6EpvEwTfuimzuz6FH1QZjMyY3w6hTXF9AWpsdgvNkZse,614745053140611000000,
1xYVjH5cbc4i3ZRufv7oeyQ34Drs2Q45pLtKiGsXRdpcUHs,1214745053140610000000,
15ftfQGUdHTsz4N3ASvnrrkxP2sS3xzzXgqhvvVTNFJ83D4B,614745053140611000000,
15rTZtFSHVwMRhRmWgNPJw8TEXhjTNuSxsAd4TGRso6fEg4L,609664515511350000000,
13NCjrJ4ezURNYBHjfZ9b69pAZj7SXvLZqEs9p7er1yJG9WL,4145718705477180000000,
12LBvCyoPWx57FPDLQA1AxnAtF5t6kKYvsiw6wzKjuavfVjN,93069776435753000000000,
11VjbpE5mohzboQNR9U4TgNNaQSxB4uPB7yzmxfvJHAA9jK,1598337138165590000000,
13j5rJEobPbUDfi78oEHT58pTyDem3Gqoj1d4A5dgBWbdJ4B,12071357407124700000000,
14zfHpT9E5ZWLzLaFemxcyEYsupv9e3P6NHqRmyaUuhuVLDr,12293290310227000000000,
11277jPAEuq6XKBDFhL7VCRfXcQsrHmAi57usnbFLtiipY3J,609664515511350000000,
13Ec94dTNhBvExECvqDhbJFzbBWRs4CspdCPmVttgmicFom8,614745053140611000000,
16kWWZ2a5BpSmZS1FjDZMNiRjgzjMvdjnuu7jmHrGPxewhfZ,4145718705477180000000,
16G53FBtVL5mWF37t1AFEisGGK4KfmrM6T1TN2Q2GGhpr4px,15368626328515300000000,
1n9i2PLgz8cMA1yvm5Tudq5Cbqeyx5b1Rai9qqq39TXD5WR,1449329031022700000000,
13MqEHXb2UhXSJEcPvFdp9pbdvq7YdUUkCU1s3Bu7bAyXz5e,1219329031022700000000,
14kxFfZvgg1kRQpDsV8pWDt1jmd1L9M6eaW7y6S4HJz6NLJq,7315974186136190000000,
1ePUnX1AvtLSf6Ahb2ybm15vEAJWhKM1xPRz1o4RQBcKJeG,6492188383761290000000,
13VtwZ2yXnQgX59yUFYJ2yYZzbE5iNSceXVCfKNEmjXF7UXG,614745053140611000000,
12vBDAmaRg6cBopSKZZiTU6RDwr7UW5GmWds6eBrdRkV6cBX,614745053140611000000,
1NWLn3dnszaERaBNNvXK59fgEw68MjeDs2cTv9ZyAjH8Gze,983592085024977000000,
13StJTrfzDuu1PMhtomBqmiR5y1dA6uGWC6VdLh7BBTUivdZ,2704878233818690000000,
12h6uUkMEjjk5zonr1q2MeXbrp2TQybZ9c6ohiGhB3LmmnsD,1967184170049950000000,
12c2NKJHuF5sFVhQv8Gv8FNSDizNGrLUTSEujLdicMa1G7yR,7846940637687330000000,
15UcvETgmQhoKH7JBF8wpkr6EVT1yoRMEqMUqyPgxmdXHz4y,1875388127537470000000,
16dPQSG5qgcVS7t7XYVufFSeCKsck4jMwzZFu53X6crCgW7T,1033592085024980000000,
16Xb4TvgtY8k2WzVNTZkqSUsRUpp5QbdVjqQp3JtsvWEng2Y,614745053140611000000,
14KTTZh2MCZDKyBhXBNmZSEdrqR8M5RhMyWqL3CFFCX3StUh,1849315697051090000000,
14KXw6NAqYSUxge24c5TdqJQR6UJGGUxta7x6nYmGicQK8Ww,6147450531406110000000,
14KgLjpN3U3Ldj2XysugHxmTQszfWqho4dcD13Y15LPEnwsF,737694063768733000000,
13uoFa6jLuJJ2UxUHFzQwWQk5DFgEMkKKDBe9snBmyxxcxWP,4267651608579450000000,
12YgmSVvJ1AE89cae7vgQj2hMTqZkgnMHHYWbQNkMSuHzuVe,2458980212562440000000,
1TEe2uKMyLqyMhP8dtPkSsQHvUawbUMpPVdPknYJPmEwm1Y,2704878233818690000000,
15iLbNqSFegCDmhLpYVaiauSya4fGCRWNeFB1zSMEk2Tvue5,1219329031022700000000,
15D4PVjkaoE4iASTfe8oTAxzNC2kxhSnSx6xojvP7Dej5Zit,614745053140611000000,
14zT1jvTmYpsudf7Xs1mmn7BC6gwkP5EUCsdocU5QdsXAB5z,1514745053140610000000,
12zqDhfzv8iJpFpKeRLSFo5G2szpCdaLMvkgPd9U9pAmUxrM,6096645155113490000000,
12WpAhhqKkFFCp53ZLpo2obqVa1FB7xcJXQiibbj9SHbgkh3,30737252657030500000000,
16JDqWQqaVC9ZFXbYLYGUYXnBfBvDr4hf3i1dsrxhhRhEGV3,1097396127920430000000,
15kjMri3i397w1ArfkoL3hXc2Vt2hboMNxdsvScssDhqWC5R,12294901062812200000000,
13PzA7jwSurwvdP8Gw3KNPdvLsg6a72gmFMC6ofxSTVCeoTs,3688470318843660000000,
1sd2WEsao8uZ2UFRoDixxs2Snp3fu4oz3aNJo5FbTaAR1S9,6096645155113490000000,
1eMawcjNjkNw2R36K4rAJCMZH2CgdNyxoAMMkXyKpVyHkAP,1103592085024980000000,
134d9b6GmGf5FRroyv2SF8FvY6WZWijUKWayP8r6QWrA3TrF,660469891803962000000,
16k79jUqkKVJHUNcJajR1behktbB4jqwL84EeD7Yk54WeHZQ,1179664515511350000000,
14DjrjYRpTrpTcJ2NASz9ZrhsRxsRZTej5trqjZskw9jsbxK,16904980907603900000000,
15iisnTgZLfiYRrpHPNhqZcv7sHMDmeDYLkWwnPz8iix5H5E,532889673804238000000000,
16kezVsT35LJ7otoioYJmKLxCgDxPftD3YHP72cG7pbAPSyF,2458980212562440000000,
13R3vH2YZyYmG5zxabfZtSBFosXHLeeUZqUp5eMA2gqR5GrE,1106541095653100000000,
1Z4hXvdXhgD3nW6Tw872CXzyRfbHa1jERMHYT2zN2DnC9Kc,609664515511350000000,
19KDdzd1x4SjA56GsS867TzhgVFgAF2NNsCBFAncexWTADw,731597418613619000000,
13pNBqrm8bbYKntdLy4oKCnQ9hjuBvGfGZhFUgrBRT1Fe7CJ,737694063768733000000,
1127eTcPsNnUbzvPBP1qUQ7EQ9FEGScMaUFugszscnZFLjGv,983592085024977000000,
16AL66bYWJGVr4nnbnjgXybvFACytVT5zoLGjuB6Bcki7qjS,1331100858866450000000,
16LaKGvXJY3tqr3q73H5j95xZKGaPcGyaDY3Pv9TZmMFSiz4,12294901062812200000000,
14pDzTZFgFNkKpbT2aTM7sr4BSufkXjby7P4pa7i7i9LreSz,3927987093068100000000,
13TS9g2y53cHAD8a5JmTaCeM2bqpqmLsybuRdvYVfEK63tnG,69349338639416000000000,
16P7Z3BmdN6woXoMd421NnfryZTfpYuNtmnRmnKZiEj7s1Vw,1229490106281220000000,
1467T2z28bwgctJur8ZYdRwLB8aFJ8Z2W2HAqSYojhYycmN2,15983371381655900000000,
15AbbF1Ad4apaPgzPiU6UKxw1ENxnHPuC5wRmZWFADdoZA8N,1229490106281220000000,
12scFj5NcF9Vx9cjmkXKMDwit4YAg5XBkxLipH6gnPuqH1w6,2590133180678080000000,
15iakZadGy8tZj2YkeSLiK1nB69LShpYVxEJT395ZujGm43L,614745053140611000000,
14Yf5wZdCB2ZgF4Nv2KpKBj1bN7E1oGmhrLCtM7W8PmuBAh,2795311803619540000000,
14ugWYH4NKeAGfXYFyC2cV27WPh6RqeijVDFfjtKmZoMAeQz,1229490106281220000000,
148onmXfSLp4kRDernYDKXHqo7eRpCs8SiNYz49ZtWkPnNNr,3073725265703050000000,
16UKRe5rVS5JSPuSN8PpuJhdTMrE7A12t2jgEPfrgnxFG3qN,609664515511350000000,
13meCiXXdNdKy8jiP6bKzTTFLRnQAy8NkxiNZTC5TGamxAKS,3073725265703050000000,
16fqV8atRLu9gErAHHXBA1zYhAbvCS7komAALmc2xiABe2eN,3928470318843660000000,
1Kiu9d37tLCkDdYySniFEXSBFod4XFzf39AJLEUYHidmpbV,1219329031022700000000,
